,entities,text,created_at,id,public_metrics,context_annotations
341,"{'annotations': [{'start': 48, 'end': 50, 'probability': 0.8847, 'type': 'Organization', 'normalized_text': 'NYT'}]}","been re-reading articles from 09 H1N1 pandemic. NYT article “Containing Flu is Not Feasible, Specialists Say” .. “Closing borders is dangerous because many goods needed in a pandemic are made abroad” “...",2020-03-24T07:12:02.000Z,1242348431290429443,"{'retweet_count': 9, 'reply_count': 4, 'like_count': 26, 'quote_count': 3}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]"
342,"{'urls': [{'start': 217, 'end': 240, 'url': 'https://t.co/l6d76AiLCW', 'expanded_url': 'https://www.cdc.gov/flu/pandemic-resources/index.htm', 'display_url': 'cdc.gov/flu/pandemic-r…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1343906185343283200/hSeZEpN_?format=jpg&name=orig', 'width': 600, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1343906185343283200/hSeZEpN_?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'stats', 'description': 'CDC’s pandemic preparedness efforts include ongoing surveillance of human and animal influenza viruses, risk assessments of influenza viruses with pandemic potential.', 'unwound_url': 'https://www.cdc.gov/flu/pandemic-resources/index.htm'}, {'start': 241, 'end': 264, 'url': 'https://t.co/GrkmQtdb12', 'expanded_url': 'https://www.cdc.gov/flu/pandemic-resources/national-strategy/index.html', 'display_url': 'cdc.gov/flu/pandemic-r…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1344010938748440580/-X4ubMvB?format=png&name=orig', 'width': 600, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1344010938748440580/-X4ubMvB?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'stats', 'description': 'Everything you need to know about the flu illness, including symptoms, treatment and prevention.', 'unwound_url': 'https://www.cdc.gov/flu/pandemic-resources/national-strategy/index.html'}], 'annotations': [{'start': 4, 'end': 6, 'probability': 0.8012, 'type': 'Organization', 'normalized_text': 'CDC'}]}",the CDC has had a Natl Pandemic Flu Plan and Natl Strategy for Pandemic Flu printed every year since 2005. this seems to have stopped in 2017 after the new administration took office. last versions still accessible.. https://t.co/l6d76AiLCW https://t.co/GrkmQtdb12,2020-03-24T06:51:57.000Z,1242343378852794368,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 13, 'quote_count': 1}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
343,"{'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/HMkg03dCnJ', 'expanded_url': 'http://depts.washington.edu/labmed/covid19/', 'display_url': 'depts.washington.edu/labmed/covid19/'}], 'annotations': [{'start': 42, 'end': 48, 'probability': 0.9988, 'type': 'Place', 'normalized_text': 'Seattle'}, {'start': 79, 'end': 86, 'probability': 0.2799, 'type': 'Organization', 'normalized_text': 'WA state'}]}",another beauty - down and to the right in Seattle (these guys test most of the WA state suspected cases) ... https://t.co/HMkg03dCnJ,2020-03-24T03:26:46.000Z,1242291739584425985,"{'retweet_count': 4, 'reply_count': 2, 'like_count': 25, 'quote_count': 0}",
344,"{'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/THJsYVe5PW', 'expanded_url': 'https://twitter.com/friedberg/status/1242291010765348867/photo/1', 'display_url': 'pic.twitter.com/THJsYVe5PW'}, {'start': 93, 'end': 116, 'url': 'https://t.co/THJsYVe5PW', 'expanded_url': 'https://twitter.com/friedberg/status/1242291010765348867/photo/1', 'display_url': 'pic.twitter.com/THJsYVe5PW'}]}",not sure i've been more excited about a chart where the numbers are down and to the right... https://t.co/THJsYVe5PW,2020-03-24T03:23:52.000Z,1242291010765348867,"{'retweet_count': 43, 'reply_count': 11, 'like_count': 282, 'quote_count': 16}",
345,"{'urls': [{'start': 6, 'end': 29, 'url': 'https://t.co/V5JdD3ZgnT', 'expanded_url': 'https://twitter.com/NateSilver538/status/1242208166202478593', 'display_url': 'twitter.com/NateSilver538/…'}]}",this. https://t.co/V5JdD3ZgnT,2020-03-24T03:14:20.000Z,1242288612407820291,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
346,"{'annotations': [{'start': 17, 'end': 18, 'probability': 0.7841, 'type': 'Place', 'normalized_text': 'UK'}], 'mentions': [{'start': 3, 'end': 11, 'username': 'balajis'}]}","RT @balajis: For UK people:

Best evidence that viruses can infect millions may come from serosurveys. Take blood out of people's arms in d…",2020-03-23T18:09:57.000Z,1242151613197733889,"{'retweet_count': 24, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}]"
347,"{'annotations': [{'start': 16, 'end': 33, 'probability': 0.5771, 'type': 'Person', 'normalized_text': 'Gen. Todd Semonite'}], 'mentions': [{'start': 3, 'end': 10, 'username': 'USArmy'}, {'start': 49, 'end': 57, 'username': 'USACEHQ'}]}","RT @USArmy: Lt. Gen. Todd Semonite, Chief of the @USACEHQ, provides a 'simple' solution to the complicated problem of building temporary me…",2020-03-23T17:51:54.000Z,1242147070514884608,"{'retweet_count': 6192, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
348,"{'mentions': [{'start': 3, 'end': 14, 'username': 'techreview'}]}","RT @techreview: Once enough people get the coronavirus, it will stop spreading on its own. But the costs will be devastating. This phenomen…",2020-03-23T15:50:45.000Z,1242116581506691075,"{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
349,"{'urls': [{'start': 13, 'end': 36, 'url': 'https://t.co/pY5rC95Wyg', 'expanded_url': 'https://twitter.com/uwvirology/status/1241837591240028165?s=21', 'display_url': 'twitter.com/uwvirology/sta…'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'CodeBoss911'}]}",@CodeBoss911 https://t.co/pY5rC95Wyg,2020-03-23T05:56:09.000Z,1241966946888769536,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
350,"{'mentions': [{'start': 3, 'end': 14, 'username': 'UWVirology'}, {'start': 83, 'end': 94, 'username': 'UWVirology'}], 'hashtags': [{'start': 41, 'end': 50, 'tag': 'SARSCoV2'}, {'start': 51, 'end': 66, 'tag': 'CoronavirusUSA'}, {'start': 67, 'end': 74, 'tag': 'HCoV19'}]}",RT @UWVirology: There is no backlog for  #SARSCoV2 #CoronavirusUSA #HCoV19 testing @UWVirology. Median turnaround time from sample receipt…,2020-03-23T05:14:49.000Z,1241956545513943046,"{'retweet_count': 968, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
351,,"this is an unprecedented, extraordinary, and rapid shift in the nature of our Nation brought about as a war is waged with an enemy we can not see. a pivotal week of history is ahead. unbelievable times",2020-03-23T03:43:05.000Z,1241933461545299968,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 16, 'quote_count': 0}",
352,"{'annotations': [{'start': 9, 'end': 16, 'probability': 0.8404, 'type': 'Organization', 'normalized_text': 'Congress'}]}","tonight, Congress is debating what industries to keep (bailout) and which ones to shut down (don’t bailout), and this centralized planning will chart the course of nearly every business and worker for the decade ahead..",2020-03-23T03:43:05.000Z,1241933460878442497,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 1}",
353,"{'annotations': [{'start': 30, 'end': 51, 'probability': 0.6759, 'type': 'Organization', 'normalized_text': 'Defense Production Act'}, {'start': 140, 'end': 142, 'probability': 0.5012, 'type': 'Organization', 'normalized_text': 'Fed'}, {'start': 190, 'end': 191, 'probability': 0.8415, 'type': 'Place', 'normalized_text': 'US'}]}","through the invocation of the Defense Production Act telling factories what to make, providing and managing healthcare on a natl scale, the Fed is buying and will soon own a large amount of US corporate debt (and thus be in an economic control position across many industries), ..",2020-03-23T03:43:05.000Z,1241933460018626560,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",
354,,"soon, the govt will be sending full paychecks to a large swath of the workforce, is telling every individual where to be and what not to do (stay home, don’t gather in public), has eliminated free commerce (most businesses now shut due to govt imposed restrictions), ...",2020-03-23T03:43:05.000Z,1241933458949066752,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",
355,"{'annotations': [{'start': 4, 'end': 5, 'probability': 0.9512, 'type': 'Place', 'normalized_text': 'US'}]}","the US is becoming a De Facto Socialist state (not a critical statement, just an observation)..",2020-03-23T03:43:05.000Z,1241933458395430913,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 18, 'quote_count': 0}",
356,"{'mentions': [{'start': 0, 'end': 9, 'username': 'arampell'}]}",@arampell it looks like there is some expedited SBA thing available and they’re trying to make business owners eligible for pay as well.,2020-03-23T03:18:56.000Z,1241927380521725952,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",
357,,"i’m optimistic. the senate bill seems to have 4 months of full pay, regardless of worker status for anyone laid off or whose business has been affected, incl part time, ind contractors, and gig workers. this might actually help fill the hole",2020-03-23T03:15:45.000Z,1241926581280329729,"{'retweet_count': 3, 'reply_count': 3, 'like_count': 26, 'quote_count': 0}",
358,"{'mentions': [{'start': 0, 'end': 15, 'username': 'CharlesScott78'}]}",@CharlesScott78 we got into this nightmare because we didn’t take precaution and action when we could have. right now is another opportunity to get ahead of the next crisis. i am highlighting this risk and recommending specific actions to mitigate.,2020-03-23T01:23:46.000Z,1241898400716480512,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",
359,"{'urls': [{'start': 135, 'end': 158, 'url': 'https://t.co/bH2jPly8to', 'expanded_url': 'https://twitter.com/wrathofgnon/status/1241594794473746432', 'display_url': 'twitter.com/wrathofgnon/st…'}]}","masks for everyone! wear them starting now every time to you go out. if we all followed this plan, this whole nightmare goes away fast https://t.co/bH2jPly8to",2020-03-23T01:18:47.000Z,1241897144568532994,"{'retweet_count': 34, 'reply_count': 10, 'like_count': 116, 'quote_count': 2}",
360,"{'mentions': [{'start': 0, 'end': 8, 'username': 'eladgil'}]}",@eladgil 41% we symptomatic when they were tested. i wonder how many realized symptoms after being told they had coronavirus. iceland data shows 50% of broad population tested showing as completely asymptomatic on test as well,2020-03-23T01:16:53.000Z,1241896668787691520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
361,"{'annotations': [{'start': 220, 'end': 224, 'probability': 0.9124, 'type': 'Place', 'normalized_text': 'china'}, {'start': 230, 'end': 234, 'probability': 0.7094, 'type': 'Place', 'normalized_text': 'korea'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'Silli_Scientist'}, {'start': 17, 'end': 29, 'username': 'theory_gang'}]}",@Silli_Scientist @theory_gang with 24/7 masks on everyone there is significantly lower risk of any aerosol droplets. surface contamination minimized with constant decontamination in addition to masks = odds go way down. china and korea employed these protocols with positive results.,2020-03-22T23:21:08.000Z,1241867539417726976,"{'retweet_count': 1, 'reply_count': 5, 'like_count': 20, 'quote_count': 0}",
362,,we must also be prepared for every facility to have a positive infection with a plan for immediate disinfection and continuity of operations. not hearing about any of this planning.  we need this asap to minimize this critical supply chain risk.,2020-03-22T22:44:25.000Z,1241858299970170880,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 39, 'quote_count': 1}",
363,"{'annotations': [{'start': 30, 'end': 34, 'probability': 0.823, 'type': 'Place', 'normalized_text': 'china'}]}",we MUST prioritize doing what china did in ALL factories and warehouses..temp checks on entry. onsite testing. masks+gloves req all times for every employee. sanitizer stations everywhere. we must also clearly communicate to employees at all these facilities abt safety/intent.,2020-03-22T22:44:25.000Z,1241858298887970817,"{'retweet_count': 7, 'reply_count': 3, 'like_count': 43, 'quote_count': 1}",
364,,"if food is rationed, panic buying ensues. local food supplies dwindle faster. people panic more. etc. and then it becomes a civil issue. this is a very real scenario. what can we do?",2020-03-22T22:44:25.000Z,1241858297738727436,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",
365,,"if workers don’t show up (as has happened at ford, gm, fca plants this past week), food supplies locally get reduced. then what happens? govt will step in to “manage”. if that happens, food supplies will be rationed/controlled by govt.",2020-03-22T22:44:25.000Z,1241858296518189056,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}","[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027232472', 'name': 'General Motors'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10048747863', 'name': 'GM Latino', 'description': 'GM Latino'}}]"
366,,"scenario: workers decide they don’t want to work in factories, warehouses, or distribution centers this week due to fear about covid infection. or a single infection causes facility to shut down. govt can’t just declare it an “essential service” and force workers to show up.",2020-03-22T22:44:24.000Z,1241858294949523456,"{'retweet_count': 6, 'reply_count': 5, 'like_count': 35, 'quote_count': 3}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
